시군구코드,업종코드,년도,업소일련번호,업종명,허가신고일,업소명,소재지도로명,소재지지번,영업장면적(㎡),소재지전화번호,영업자시작일,법인명,소재지시작일,행정동명,폐업일자,폐업구분,폐업사유,업태명,지상_부터,지상_까지,지하_부터,지하_까지,총층수,교육수료일자,모범음식점여부,급수시설,업소위치,종업원남,종업원여,급식소종류,평균급식인원수,최대급식인원수,1일급식인원수,일인당평균급식비,운영형태,영업장조리장면적(㎡),영업장객실면적(㎡),영업장무도장면적(㎡),영업장기타면적(㎡),업소내화장실면적(㎡),타업소공동화장실면적(㎡),영업장탈의실면적(㎡),영업장객석면적(㎡),작업장면적(㎡),검사실면적(㎡),진열(판매)대면적(㎡),창고(보관소)면적(㎡),허가(신고)번호,참고사항,조건부허가시작일,조건부허가종료일,조건부허가신고사유,신고조건,내외국인구분,국적
cgg_code,snt_cob_code,yy,upso_sno,snt_cob_nm,perm_nt_ymd,upso_nm,site_addr_rd,site_addr,trdp_area,upso_site_telno,bman_stdt,bup_nm,site_stdt,admdng_nm,dcb_ymd,dcb_gbn_nm,dcb_why,snt_uptae_nm,bdng_jisg_flr_num,bdng_jisg_flr_num2,bdng_under_flr_num,bdng_under_flr_num2,bdng_tot_flr_num,ed_fin_ymd,ge_eh_yn,grade_facil_gbn,site_loc_gbn,eip_man,eip_woman,ptsof_sort,ordtm_ptsof_avg,ordtm_ptsof_max,one_ptsof_stf,avg_food_amt,mng_gbn,trdp_area_jorijang,trdp_area_room,trdp_area_dance,trdp_area_etc,toil_area_upso,toil_etc_area_upso,trdp_area_dress_room,trdp_area_guest_seat,area_wrk,area_isp,trdp_disp_sil_ar,trdp_ware_depo_ar,perm_nt_no,rfn_item,cn_perm_stdt,cn_perm_enddt,cn_perm_nt_sayu,perm_nt_cn,kor_frgnr_gbn,ntn
3240000,102,2006,00001,유흥주점영업,20060110,오샤레,서울특별시 강동구 구천면로24길 11, (천호동,지상 2층),서울특별시 강동구 천호동  416번지 5호  지상 2층,97.10,010*******,20120912,,20060110,천호제2동,20140320,자진폐업,경영악화,룸살롱,2,2,0,0,5,,비대상,상수도전용,지상,1,3,,,,,,,1.50,65.00,0.00,0.00,6.70,0.00,0.00,23.90,0.00,0.00,,,3240000-102-2006-00001,,,,,,내국인,대한민국
3240000,102,2006,00007,유흥주점영업,20061129,갤럭시9,서울특별시 강동구 구천면로24길 11-1, (천호동,1층),서울특별시 강동구 천호동  416번지 2호  1층,93.00,  02 4753663  ,20151020,,20061129,천호제2동,20170816,자진폐업,사업부진,기타,1,1,0,0,4,,비대상,,지상,0,0,,,,,,,5.94,48.80,0.00,30.94,7.32,0.00,0.00,0.00,0.00,0.00,,,3240000-102-2006-00007,,,,,,내국인,대한민국
3240000,102,2006,00008,유흥주점영업,20061129,모아,서울특별시 강동구 구천면로24길 11-1, (천호동,2층),서울특별시 강동구 천호동  416번지 2호  2층,93.42,  02 4753663  ,20061129,,20061129,천호제2동,20181212,행정처분,행정처분,기타,2,2,0,0,4,20061222,비대상,상수도전용,,0,0,,,,,,,4.86,65.92,0.00,18.64,4.00,0.00,0.00,0.00,0.00,0.00,,,3240000-102-2006-00008,,,,,,내국인,
3240000,102,2008,00006,유흥주점영업,20080526,준코노래타운,서울특별시 강동구 천호대로157길 15, (천호동,지하),서울특별시 강동구 천호동  454번지 53호  지하,,017*******,20140612,,20080526,천호제2동,,,,기타,,,1,1,6,,비대상,상수도전용,지하,,,,,,,,,18.30,178.29,,143.34,6.33,,,,,,,,3240000-102-2008-00006,,,,,,내국인,대한민국
3240000,102,2008,00006,유흥주점영업,20080526,포텐노래타운,서울특별시 강동구 천호대로157길 15, (천호동,지하),서울특별시 강동구 천호동  454번지 53호  지하,,017*******,20140612,,20080526,천호제2동,,,,기타,,,1,1,6,,비대상,상수도전용,지하,,,,,,,,,18.30,178.29,,143.34,6.33,,,,,,,,3240000-102-2008-00006,,,,,,내국인,대한민국
3240000,102,2009,00007,유흥주점영업,20090722,밤과음악사이 천호점(주),서울특별시 강동구 천호대로157길 37, (천호동),서울특별시 강동구 천호동  413번지 1호  ,652.30,02  487 4447  ,20131205,밤과음악사이 천호점(주),20090722,천호제2동,20170908,자진폐업,영업종료,룸살롱,,,1,1,,,비대상,,지하,,,,,,,,,0.00,0.00,0.00,652.30,0.00,0.00,0.00,0.00,,,,,3240000-102-2009-00007,,,,,,내국인,대한민국
3240000,102,2009,00008,유흥주점영업,20090902,준코 소주호프 뮤직타운,서울특별시 강동구 천호대로 1027, (천호동,지하1층),서울특별시 강동구 천호동  454번지 15호  지하1층,,02  482 3235  ,20180808,주식회사 준코,20090902,천호제2동,,,,룸살롱,,,1,1,,,비대상,,지하,,,,,,,,,40.66,431.62,,250.07,42.64,,,,,,,,3240000-102-2009-00008,,,,,,내국인,대한민국
3240000,102,2009,00008,유흥주점영업,20090902,준코뮤직타운 천호로데오점,서울특별시 강동구 천호대로 1027, (천호동,지하1층),서울특별시 강동구 천호동  454번지 15호  지하1층,,02  482 3235  ,20180808,주식회사 준코,20090902,천호제2동,,,,룸살롱,,,1,1,,,비대상,,지하,,,,,,,,,40.66,431.62,,250.07,42.64,,,,,,,,3240000-102-2009-00008,,,,,,내국인,대한민국
3240000,102,2009,00008,유흥주점영업,20090902,준코 소주호프 뮤직타운,서울특별시 강동구 천호대로 1027, (천호동,지하1층),서울특별시 강동구 천호동  454번지 15호  지하1층,,02  482 3235  ,20120308,,20090902,천호제2동,,,,룸살롱,,,1,1,,,비대상,,지하,,,,,,,,,40.66,431.62,,250.07,42.64,,,,,,,,3240000-102-2009-00008,,,,,,내국인,대한민국
3240000,102,2009,00008,유흥주점영업,20090902,준코뮤직타운 천호로데오점,서울특별시 강동구 천호대로 1027, (천호동,지하1층),서울특별시 강동구 천호동  454번지 15호  지하1층,,02  482 3235  ,20120308,,20090902,천호제2동,,,,룸살롱,,,1,1,,,비대상,,지하,,,,,,,,,40.66,431.62,,250.07,42.64,,,,,,,,3240000-102-2009-00008,,,,,,내국인,대한민국
3240000,102,2010,00007,유흥주점영업,20100517,황궁,서울특별시 강동구 천호대로157길 11, (천호동),서울특별시 강동구 천호동  454번지 66호  ,,02  485 5666  ,20151229,,20100517,천호제2동,20171011,자진폐업,영업부진,룸살롱,2,2,,,,,비대상,,지상,,,,,,,,,4.00,42.00,,40.04,6.00,,,,,,,,3240000-102-2010-00007,,,,,,내국인,대한민국
3240000,102,2011,00001,유흥주점영업,20110215,요기가노래타운,서울특별시 강동구 천호대로157길 37, (천호동),서울특별시 강동구 천호동  413번지 1호  ,,02  484 3338  ,20141210,,20110215,천호제2동,,,,룸살롱,4,4,,,5,,비대상,상수도전용,지상,1,2,,,,,,,15.40,91.80,,40.13,8.40,,,,,,,,3240000-102-2011-00001,,,,,,내국인,대한민국
3240000,102,2011,00009,유흥주점영업,20110729,궁 노래,서울특별시 강동구 올림픽로70길 51, (천호동,지층),서울특별시 강동구 천호동  415번지 32호  지층,,016*******,20160323,,20110729,천호제2동,,,,룸살롱,,,1,1,6,,비대상,상수도전용,지하,1,,,,,,,,5.45,104.51,,34.28,5.26,,,,,,,,3240000-102-2011-00009,,,,,,내국인,대한민국
3240000,102,2012,00003,유흥주점영업,20120222,쥬얼리노래타운,서울특별시 강동구 천호대로157길 15, (천호동),서울특별시 강동구 천호동  454번지 53호  ,,,20161115,,20120222,천호제2동,,,,기타,4,5,,,,,비대상,상수도전용,지상,,,,,,,,,6.80,159.60,,188.08,7.00,,,,,,,,3240000-102-2012-00003,,,,,,내국인,대한민국
3240000,102,2014,00003,유흥주점영업,20140512,오샤레 노래빠,서울특별시 강동구 구천면로24길 11, 2층 (천호동),서울특별시 강동구 천호동  416번지 5호  2층,,010*******,20140512,,20140512,천호제2동,,,,기타,2,2,,,,,비대상,,지상2층이상,,,,,,,,,,,,97.01,,,,,,,,,3240000-102-2014-00003,,,,,,내국인,대한민국
3240000,102,2015,00003,유흥주점영업,20151224,청춘포차,서울특별시 강동구 구천면로24길 28, (천호동),서울특별시 강동구 천호동  427번지 29호  ,,02  470 6510  ,20170824,,20151224,천호제2동,,,,기타,,,1,1,7,,비대상,상수도전용,지하,,,,,,,,,19.20,30.14,,,16.08,,,305.88,,,,,3240000-102-2015-00003,,,,,,내국인,대한민국
3240000,102,2019,00001,유흥주점영업,20190213,대왕궁,서울특별시 강동구 구천면로24길 11, 지하1층 (천호동),서울특별시 강동구 천호동  416번지 5호  ,,,20190213,,20190213,천호제2동,,,,노래클럽,,,1,1,,,비대상,상수도전용,지하,,,,,,,,,1.19,40.22,,35.31,1.08,,4.39,,,,,,3240000-102-2019-00001,,,,,,내국인,대한민국
3240000,102,2019,00001,유흥주점영업,20190213,대왕노래궁,서울특별시 강동구 구천면로24길 11, 지하1층 (천호동),서울특별시 강동구 천호동  416번지 5호  ,,,20190213,,20190213,천호제2동,,,,노래클럽,,,1,1,,,비대상,상수도전용,지하,,,,,,,,,1.19,40.22,,35.31,1.08,,4.39,,,,,,3240000-102-2019-00001,,,,,,내국인,대한민국
3240000,102,2001,12879,유흥주점영업,20011005,준코노래타운,서울특별시 강동구 동남로75길 13-21, (명일동,(지하1층)),서울특별시 강동구 명일동  47번지 17호  (지하1층),,,20130325,,20011005,명일제2동,20160509,자진폐업,계약종료,룸살롱,0,0,1,1,6,,비대상,상수도전용,지하,0,0,,,,,,,9.18,162.18,,,,13.46,,62.70,0.00,0.00,,,3240000-102-2001-12879,,,,,,내국인,대한민국
3240000,102,1980,05525,유흥주점영업,19801114,지구촌,    ,서울특별시 강동구 길동  412번지 12호  ,368.17,  0204768730  ,19980406,,19980406,길동,19980406,행정처분,,룸살롱,,,,,,,비대상,상수도전용,,1,2,,,,,,,13.72,201.65,0.00,0.00,12.54,0.00,5.26,135.00,0.00,0.00,,,3240000-102-1980-05525,,,,,,내국인,
3240000,102,1980,05539,유흥주점영업,19800228,2002월드컵,    ,서울특별시 강동구 길동  414번지 10호  ,102.12,  0204712531  ,19971013,,19971013,길동,20030630,자진폐업,신고,룸살롱,0,0,1,1,2,,비대상,상수도전용,지하,2,1,,,,,,,7.80,53.70,0.00,1.32,1.32,0.00,0.00,37.98,0.00,0.00,,,3240000-102-1980-05539,,,,,,내국인,
3240000,102,1980,05547,유흥주점영업,19800131,뻐꾸기노래주점,    ,서울특별시 강동구 길동  457번지 1호  ,229.32,  02 4708214  ,20090528,,20010912,길동,20120529,자진폐업,개인사정,스텐드바,0,0,1,1,4,20090626,비대상,상수도전용,지하,10,1,,,,,,,13.33,140.17,0.00,9.76,4.80,0.00,10.50,50.76,0.00,0.00,,,3240000-102-1980-05547,,,,,,내국인,대한민국
3240000,102,1980,05549,유흥주점영업,19800125,명성,    ,서울특별시 강동구 길동  456번지 5호  ,256.96,  02          ,20030102,,20020309,길동,20040514,자진폐업,계약완료,룸살롱,0,0,1,1,2,,비대상,상수도전용,지하,1,1,,,,,,,12.18,164.75,0.00,65.97,0.00,8.36,14.06,0.00,0.00,0.00,,,3240000-102-1980-05549,,,,,,내국인,
3240000,102,1981,05493,유흥주점영업,19810423,대호,    ,서울특별시 강동구 길동  414번지 9호  ,230.17,  0204781188  ,19921228,,19921228,길동,19910909,행정처분,,요정,,,,,,,비대상,상수도전용,,1,7,,,,,,,27.96,117.65,0.00,68.53,3.08,0.00,12.95,0.00,0.00,0.00,,,3240000-102-1981-05493,,,,,,내국인,
3240000,102,1982,05513,유흥주점영업,19821230,대벌,    ,서울특별시 강동구 길동  415번지 7호  ,178.80,  02 4753630  ,19990412,,19921124,길동,20001206,행정처분,,룸살롱,,,,,,,비대상,상수도전용,,2,1,,,,,,,5.04,71.63,0.00,37.27,0.00,4.00,0.00,64.86,0.00,0.00,,,3240000-102-1982-05513,,,,,,내국인,
3240000,102,1983,05523,유흥주점영업,19830604,일원,    ,서울특별시 강동구 길동  389번지 4호  ,92.92,  02 4825228  ,20020220,,20020220,길동,20120425,행정처분,행정처분,룸살롱,,,1,1,,,비대상,,지하,,,,,,,,,8.40,34.82,0.00,0.00,3.20,0.00,0.00,46.50,0.00,0.00,,,3240000-102-1983-05523,,,,,,내국인,
3240000,102,1983,05576,유흥주점영업,19831214,나성회관,    ,서울특별시 강동구 길동  459번지 3호  ,897.38,  02 4777966  ,20050309,,20010530,길동,20070105,자진폐업,영업부진,카바레,5,5,0,0,5,20050419,비대상,상수도전용,지상,16,8,,,,,,,33.50,77.26,201.60,161.23,27.40,0.00,17.64,378.75,0.00,0.00,,,3240000-102-1983-05576,,,,,,내국인,
3240000,102,1983,05588,유흥주점영업,19830329,국일관,    ,서울특별시 강동구 길동  414번지 1호  ,864.48,  02 4848411  ,19950927,,19950927,길동,19990423,행정처분,,고고(디스코)클럽,,,,,,,비대상,상수도전용,,18,12,,,,,,,23.40,265.31,140.40,122.67,20.25,0.00,52.97,239.48,0.00,0.00,,,3240000-102-1983-05588,,,,,,내국인,
3240000,102,1984,05532,유흥주점영업,19840605,풍차,    ,서울특별시 강동구 길동  414번지 1호  ,77.76,  0204863490  ,19921228,,19921228,길동,19911231,행정처분,,룸살롱,,,,,,,비대상,상수도전용,,1,2,,,,,,,8.05,37.66,0.00,0.00,4.08,0.00,8.05,19.92,0.00,0.00,,,3240000-102-1984-05532,,,,,,내국인,
3240000,102,1984,05534,유흥주점영업,19840608,보스톤,    ,서울특별시 강동구 길동  413번지 51호  ,148.00,  0204760801  ,19970205,,19970205,길동,19970204,행정처분,,룸살롱,,,,,,,비대상,상수도전용,,1,1,,,,,,,14.90,46.28,0.00,0.00,4.00,0.00,24.96,57.86,0.00,0.00,,,3240000-102-1984-05534,,,,,,내국인,
3240000,102,1984,05550,유흥주점영업,19841002,우산속,    ,서울특별시 강동구 길동  456번지 5호  ,221.50,  0204780570  ,19930311,,19930311,길동,19940302,행정처분,,비어(바)살롱,,,,,,,비대상,상수도전용,,5,15,,,,,,,11.03,12.09,0.00,0.00,5.00,0.00,38.71,154.67,0.00,0.00,,,3240000-102-1984-05550,,,,,,내국인,
3240000,102,1985,05527,유흥주점영업,19851002,모델,    ,서울특별시 강동구 길동  412번지 8호  ,183.00,  02 4820520  ,20020716,,19980107,길동,20030613,자진폐업,신고,룸살롱,0,0,1,1,2,,비대상,상수도전용,지하,0,0,,,,,,,8.12,49.80,0.00,0.00,4.20,15.00,0.00,120.88,0.00,0.00,,,3240000-102-1985-05527,,,,,,내국인,
3240000,102,1985,05538,유흥주점영업,19851103,파레스,    ,서울특별시 강동구 길동  389번지 4호  ,92.37,  0204737676  ,19921124,,19921124,길동,19940302,행정처분,,룸살롱,,,,,,,비대상,상수도전용,,3,1,,,,,,,8.20,51.91,0.00,19.43,3.00,0.00,9.83,0.00,0.00,0.00,,,3240000-102-1985-05538,,,,,,내국인,
3240000,102,1986,05578,유흥주점영업,19860414,현대캬바레,    ,서울특별시 강동구 길동  413번지 50호  ,311.89,  02          ,19980625,,19980625,길동,20000314,자진폐업,,카바레,,,,,,,비대상,상수도전용,,2,0,,,,,,,9.24,0.00,139.20,57.83,14.20,0.00,3.30,88.12,0.00,0.00,,,3240000-102-1986-05578,,,,,,내국인,
3240000,102,1986,05590,유흥주점영업,19860715,호박관광나이트,    ,서울특별시 강동구 길동  459번지 3호  ,888.81,  02          ,20061228,,20020227,길동,20080204,자진폐업,건물철거,고고(디스코)클럽,0,0,1,1,5,,비대상,상수도전용,지하,24,5,,,,,,,33.60,86.89,46.02,5.32,31.86,0.00,10.32,674.80,0.00,0.00,,,3240000-102-1986-05590,,,,,,내국인,
3240000,102,1987,05564,유흥주점영업,19871005,연예인째즈크럽,    ,서울특별시 강동구 길동  459번지 2호  ,828.84,  02 4742211  ,19961218,,19961218,길동,19990311,행정처분,,스텐드바,,,,,,,비대상,상수도전용,,10,1,,,,,,,23.56,172.30,33.86,102.96,36.54,0.00,10.80,448.82,0.00,0.00,,,3240000-102-1987-05564,,,,,,내국인,
3240000,102,1987,05581,유흥주점영업,19870928,정통나이트클럽로드타운,    ,서울특별시 강동구 길동  459번지 2호  ,657.49,  0204884600  ,19970118,,19970118,길동,19990311,행정처분,,고고(디스코)클럽,,,,,,,비대상,상수도전용,,25,1,,,,,,,45.00,27.47,65.00,46.87,0.00,36.00,11.44,461.71,0.00,0.00,,,3240000-102-1987-05581,,,,,,내국인,
3240000,102,1989,05559,유흥주점영업,19891007,파라오,    ,서울특별시 강동구 길동  387번지 1호  ,78.18,  02 4723233  ,20050902,,20020423,길동,20130122,자진폐업,건물신축,룸살롱,,,,,,20080325,비대상,,지하,,,,,,,,,0.00,0.00,0.00,78.18,0.00,0.00,0.00,0.00,,,,,3240000-102-1989-05559,,,,,,내국인,
3240000,102,1989,05560,유흥주점영업,19890817,홍콩B.S클럽,    ,서울특별시 강동구 길동  412번지 12호  ,690.90,  02 4707734  ,20061212,,20010731,길동,20080619,자진폐업,경영부실,고고(디스코)클럽,0,0,1,1,5,,비대상,상수도전용,지하,0,0,,,,,,,36.28,253.78,28.40,75.56,44.99,0.00,8.79,243.10,0.00,0.00,,,3240000-102-1989-05560,,,,,,내국인,
3240000,102,1990,05573,유흥주점영업,19900309,한가락,    ,서울특별시 강동구 길동  455번지 0호  ,177.00,  02 4725599  ,19980504,,19980504,길동,19980501,자진폐업,,스텐드바,,,,,,,비대상,상수도전용,,16,3,,,,,,,9.45,75.55,0.00,0.00,0.00,5.46,6.09,85.91,0.00,0.00,,,3240000-102-1990-05573,,,,,,내국인,
3240000,102,1999,05510,유흥주점영업,19991111,멕시코스탠드바,    ,서울특별시 강동구 길동  389번지 2호  ,621.74,  02          ,19990123,,19980107,길동,19991111,자진폐업,,룸살롱,,,,,,,비대상,상수도전용,,0,0,,,,,,,28.60,0.00,0.00,60.90,16.74,0.00,3.00,512.50,0.00,0.00,,,3240000-102-1999-05510,,,,,,내국인,
3240000,102,1999,10713,유흥주점영업,19990702,에버그린,    ,서울특별시 강동구 길동  386번지 4호  ,95.11,  02 4870072  ,20061120,,19990702,길동,20110504,행정처분,행정처분,룸살롱,0,0,1,1,5,20080325,비대상,상수도전용,지하,0,0,,,,,,,14.76,53.76,0.00,4.20,6.72,0.00,0.00,15.67,0.00,0.00,,,3240000-102-1999-10713,,,,,,내국인,
3240000,102,1999,11023,유흥주점영업,19991101,미인,    ,서울특별시 강동구 길동  387번지 13호  ,153.35,  02 7840867  ,20080801,,20020417,길동,20121005,자진폐업,명도,룸살롱,,,,,,20080925,비대상,,지하,,,,,,,,,4.94,98.89,0.00,36.67,6.85,0.00,6.00,0.00,0.00,0.00,,,3240000-102-1999-11023,,,,,,내국인,대한민국
3240000,102,1999,11037,유흥주점영업,19991103,러쉬,    ,서울특별시 강동구 길동  415번지 16호  ,54.92,  02 4844155  ,20081203,,19991104,길동,20100901,행정처분,행정처분,룸살롱,,,,,,20090115,비대상,,지하,,,,,,,,,0.00,42.68,0.00,12.24,0.00,1.20,0.00,0.00,0.00,0.00,,,3240000-102-1999-11037,,,,,,내국인,대한민국
3240000,102,1999,11113,유흥주점영업,19991123,풀코스,    ,서울특별시 강동구 길동  414번지 10호  지하,124.61,  02          ,20011213,,20011213,길동,20061221,자진폐업,재건축,룸살롱,0,0,1,1,2,,비대상,상수도전용,지하,0,0,,,,,,,21.01,66.83,0.00,0.00,5.80,0.00,8.10,22.87,0.00,0.00,,,3240000-102-1999-11113,,,,,,내국인,
3240000,102,2000,11289,유흥주점영업,20000210,선경,    ,서울특별시 강동구 길동  454번지 0호  ,102.91,  02 4773340  ,20011116,,20011116,길동,20040525,자진폐업,신축,룸살롱,0,0,1,1,3,,비대상,상수도전용,지하,2,1,,,,,,,5.15,64.85,0.00,28.35,0.00,16.82,4.56,0.00,0.00,0.00,,,3240000-102-2000-11289,,,,,,내국인,
3240000,102,2000,11319,유흥주점영업,20000224,해인,    ,서울특별시 강동구 길동  413번지 8호  ,151.68,  02 4761834  ,20110321,,20011006,길동,20110823,자진폐업,개인사유,룸살롱,4,4,1,1,5,,비대상,상수도전용,지상+지하,0,0,,,,,,,37.50,0.00,0.00,32.07,3.76,0.00,8.75,69.60,0.00,0.00,,,3240000-102-2000-11319,,,,,,내국인,대한민국
3240000,102,2000,11344,유흥주점영업,20000313,비지니스크럽,    ,서울특별시 강동구 길동  458번지 6호  ,102.00,  02 4848723  ,20000313,,20000313,길동,20000524,행정처분,,룸살롱,,,,,,,비대상,상수도전용,,0,0,,,,,,,8.10,67.30,0.00,20.40,0.00,0.00,6.20,0.00,0.00,0.00,,,3240000-102-2000-11344,,,,,,내국인,
3240000,102,2000,11628,유흥주점영업,20000626,비지니스,    ,서울특별시 강동구 길동  459번지 2호  ,,  02 4895511  ,20021030,,20011006,길동,20030424,자진폐업,신고,룸살롱,0,5,0,0,6,,비대상,상수도전용,지상,0,0,,,,,,,15.66,177.99,0.00,100.37,0.00,36.40,67.10,,0.00,0.00,,,3240000-102-2000-11628,,,,,,내국인,
3240000,102,2000,11629,유흥주점영업,20000626,다모아스탠드빠,    ,서울특별시 강동구 길동  459번지 2호  -5층,245.57,  02 4747789  ,20000626,,20000626,길동,20010421,자진폐업,,스텐드바,,,,,,,비대상,상수도전용,,0,0,,,,,,,17.02,82.29,0.00,0.00,0.00,36.40,16.97,129.29,0.00,0.00,,,3240000-102-2000-11629,,,,,,내국인,
3240000,102,2000,11669,유흥주점영업,20000706,신바람노래광장,    ,서울특별시 강동구 길동  459번지 0호  ,217.39,011*******,20071214,,20011211,길동,20100901,행정처분,행정처분,룸살롱,,,,,,,비대상,,지상,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,217.39,0.00,0.00,,,3240000-102-2000-11669,,,,,,내국인,대한민국
3240000,102,2000,11829,유흥주점영업,20000920,신바람,    ,서울특별시 강동구 길동  414번지 4호  202호,149.56,  027698  06  ,20031011,,20020311,길동,20110905,자진폐업,재건축,룸살롱,0,0,0,0,0,20040319,비대상,상수도전용,,0,0,,,,,,,14.50,107.91,0.00,23.47,0.00,38.70,3.68,0.00,0.00,0.00,,,3240000-102-2000-11829,,,,,,내국인,
3240000,102,2000,12100,유흥주점영업,20001229,클릭비지니스크럽,    ,서울특별시 강동구 길동  395번지 1호  ,,  02 4827677  ,20001229,,20001229,길동,20040503,자진폐업,재건축,룸살롱,,,,,,,비대상,상수도전용,지상,1,,,,,,,,10.50,99.44,,41.26,,,,,0.00,0.00,,,3240000-102-2000-12100,,,,,,내국인,
3240000,102,2001,12128,유흥주점영업,20010117,요지경세상,    ,서울특별시 강동구 길동  413번지 50호  ,,  02 4876947  ,20010117,,20010117,길동,20040622,기타,이중등록 삭제,카바레,0,0,0,0,0,,비대상,상수도전용,,0,0,,,,,,,16.44,117.52,,58.44,6.00,,,,,,,,3240000-102-2001-12128,,,,,,내국인,
3240000,102,2001,12534,유흥주점영업,20010605,개구리,    ,서울특별시 강동구 길동  457번지 1호  ,,  02 4878558  ,20090508,,20010605,길동,20120529,자진폐업,개인사정,룸살롱,2,2,0,0,5,20090821,비대상,상수도전용,지상,0,0,,,,,,,15.30,163.10,,36.18,3.40,,,81.99,0.00,0.00,,,3240000-102-2001-12534,,,,,,내국인,대한민국
3240000,102,2001,12657,유흥주점영업,20010709,뉴월드노래주점,    ,서울특별시 강동구 길동  459번지 3호  3층,,  02 4763713  ,20060609,,20010709,길동,20070517,행정처분,행정처분,룸살롱,3,3,0,0,0,,비대상,,,0,0,,,,,,,12.60,155.00,,63.00,,,,,0.00,0.00,,,3240000-102-2001-12657,,,,,,내국인,
3240000,102,2001,12658,유흥주점영업,20010709,뉴월드,    ,서울특별시 강동구 길동  459번지 3호  3층,,  02 4763712  ,20051012,,20010709,길동,20070515,행정처분,행정처분,룸살롱,3,3,0,0,0,20051220,비대상,상수도전용,,0,0,,,,,,,7.60,,,,,,,132.40,0.00,0.00,,,3240000-102-2001-12658,,,,,,내국인,
3240000,102,2001,12659,유흥주점영업,20010709,뉴월드2,    ,서울특별시 강동구 길동  459번지 3호  3층,,  02 4763711  ,20070116,,20010709,길동,20070517,행정처분,행정처분,룸살롱,3,3,0,0,0,,비대상,상수도전용,지상,0,0,,,,,,,7.60,210.00,,38.00,,,,,0.00,0.00,,,3240000-102-2001-12659,,,,,,내국인,
3240000,102,2001,12797,유흥주점영업,20010831,행운노래주점,    ,서울특별시 강동구 길동  414번지 9호  ,,  02 4850051  ,20040901,,20010831,길동,20080325,행정처분,행정처분,간이주점,0,0,1,1,2,20040901,비대상,,지하,0,0,,,,,,,8.96,70.31,,17.28,8.33,,,71.90,0.00,0.00,,,3240000-102-2001-12797,,,,,,내국인,
3240000,102,2001,12805,유흥주점영업,20010905,씨에프유흥주점,    ,서울특별시 강동구 길동  412번지 14호  ,,  02 4833469  ,20020501,,20020501,길동,20020430,자진폐업,,룸살롱,,,,,,,비대상,상수도전용,,,,,,,,,,10.64,54.66,,,,,9.45,47.56,0.00,0.00,,,3240000-102-2001-12805,,,,,,내국인,
3240000,102,2001,12908,유흥주점영업,20011018,VIP노래주점,    ,서울특별시 강동구 길동  446번지 2호  ,,  02 4770888  ,20011018,,20011018,길동,20020225,행정처분,,룸살롱,2,2,0,0,4,,비대상,상수도전용,지상,0,0,,,,,,,11.84,140.82,,,1.10,10.56,,41.88,,,,,3240000-102-2001-12908,,,,,,내국인,
3240000,102,2001,12928,유흥주점영업,20011025,탤런트,    ,서울특별시 강동구 길동  414번지 10호  ,,  02 4862878  ,20020128,,20020128,길동,20070115,행정처분,행정처분,룸살롱,2,2,0,0,2,,비대상,상수도전용,지상,0,0,,,,,,,6.30,60.70,,3.60,1.40,,,17.30,0.00,0.00,,,3240000-102-2001-12928,,,,,,내국인,
3240000,102,2001,13018,유흥주점영업,20011123,별천지,    ,서울특별시 강동구 길동  459번지 2호  ,,  02 4716634  ,20031023,,20011122,길동,20090515,자진폐업,영업부진,룸살롱,2,2,0,0,6,20030919,비대상,,지상,0,0,,,,,,,4.06,129.10,,50.04,,,,,0.00,0.00,,,3240000-102-2001-13018,,,,,,내국인,
3240000,102,2001,13077,유흥주점영업,20011211,돈텔마마,    ,서울특별시 강동구 길동  459번지 2호  ,402,,  02 4730110  ,20060213,,20020202,길동,20060913,자진폐업,영업부진,룸살롱,4,4,0,0,6,,비대상,,지상,0,0,,,,,,,10.36,94.11,,41.17,2.60,,10.64,,0.00,0.00,,,3240000-102-2001-13077,,,,,,내국인,
3240000,102,2001,13079,유흥주점영업,20011211,노래세상주점,    ,서울특별시 강동구 길동  456번지 5호  ,,  02 4863982  ,20031103,,20020306,길동,20040517,자진폐업,건축물멸실,룸살롱,,,,,,,비대상,상수도전용,,,,,,,,,,10.14,180.76,,,5.44,,,98.51,0.00,0.00,,,3240000-102-2001-13079,,,,,,내국인,
3240000,102,2001,13128,유흥주점영업,20011227,다이아나 가요주점,    ,서울특별시 강동구 길동  459번지 2호  중부빌딩502,,  02 4747789  ,20030109,,20020116,길동,20040430,자진폐업,영업부진,스텐드바,,,,,,,비대상,상수도전용,,,,,,,,,,17.00,81.50,,,,,17.00,128.10,0.00,0.00,,,3240000-102-2001-13128,,,,,,내국인,
3240000,102,2002,13197,유흥주점영업,20020128,신화,    ,서울특별시 강동구 길동  457번지 1호  ,,  02 4708213  ,20070604,,20020131,길동,20120529,자진폐업,개인사정,룸살롱,0,0,1,1,4,20080325,비대상,상수도전용,지하,0,0,,,,,,,3.40,50.73,,,0.72,,,32.09,0.00,0.00,,,3240000-102-2002-13197,,,,,,내국인,
